,Hostname,Application,Utilization(bps),Timestamp
3287,vdevice-host-name,dns,227.25,20-01-2019 0:05
3296,vdevice-host-name,dns,195.5,20-01-2019 0:10
3299,vdevice-host-name,dns,310.75,20-01-2019 0:15
3309,vdevice-host-name,dns,119.25,20-01-2019 0:20
3311,vdevice-host-name,dns,458.375,20-01-2019 0:25
3318,vdevice-host-name,dns,166.25,20-01-2019 0:30
3331,vdevice-host-name,dns,119.25,20-01-2019 0:35
3333,vdevice-host-name,dns,265.5,20-01-2019 0:40
3339,vdevice-host-name,dns,258.25,20-01-2019 0:45
3351,vdevice-host-name,dns,119.25,20-01-2019 0:50
3355,vdevice-host-name,dns,70,20-01-2019 0:55
3364,vdevice-host-name,dns,188.5,20-01-2019 1:00
3371,vdevice-host-name,dns,136.75,20-01-2019 1:05
3375,vdevice-host-name,dns,122.5,20-01-2019 1:10
3382,vdevice-host-name,dns,200,20-01-2019 1:15
3389,vdevice-host-name,dns,125,20-01-2019 1:20
3397,vdevice-host-name,dns,248.375,20-01-2019 1:25
3406,vdevice-host-name,dns,195.5,20-01-2019 1:30
3410,vdevice-host-name,dns,250.5,20-01-2019 1:35
3419,vdevice-host-name,dns,122.5,20-01-2019 1:40
3426,vdevice-host-name,dns,258,20-01-2019 1:45
3436,vdevice-host-name,dns,125,20-01-2019 1:50
3441,vdevice-host-name,dns,178,20-01-2019 1:55
3447,vdevice-host-name,dns,52.5,20-01-2019 2:00
3457,vdevice-host-name,dns,125,20-01-2019 2:05
3463,vdevice-host-name,dns,160.5,20-01-2019 2:10
3465,vdevice-host-name,dns,340,20-01-2019 2:15
3477,vdevice-host-name,dns,128.25,20-01-2019 2:20
3480,vdevice-host-name,dns,437.625,20-01-2019 2:25
3491,vdevice-host-name,dns,195.5,20-01-2019 2:30
3499,vdevice-host-name,dns,75.75,20-01-2019 2:35
3505,vdevice-host-name,dns,101.75,20-01-2019 2:40
3511,vdevice-host-name,dns,217.5,20-01-2019 2:45
3514,vdevice-host-name,dns,110.75,20-01-2019 2:50
3524,vdevice-host-name,dns,259.25,20-01-2019 2:55
3533,vdevice-host-name,dns,175,20-01-2019 3:00
3537,vdevice-host-name,dns,180.75,20-01-2019 3:05
3542,vdevice-host-name,dns,119.25,20-01-2019 3:10
3554,vdevice-host-name,dns,217.5,20-01-2019 3:15
3561,vdevice-host-name,dns,75.75,20-01-2019 3:20
3565,vdevice-host-name,dns,332.625,20-01-2019 3:25
3572,vdevice-host-name,dns,140,20-01-2019 3:30
3578,vdevice-host-name,dns,75.75,20-01-2019 3:35
3586,vdevice-host-name,dns,171.75,20-01-2019 3:40
3593,vdevice-host-name,dns,290.5,20-01-2019 3:45
3602,vdevice-host-name,dns,75.75,20-01-2019 3:50
3607,vdevice-host-name,dns,101.75,20-01-2019 3:55
3612,vdevice-host-name,dns,52.5,20-01-2019 4:00
3620,vdevice-host-name,dns,145.75,20-01-2019 4:05
3630,vdevice-host-name,dns,294.25,20-01-2019 4:10
3638,vdevice-host-name,dns,322.5,20-01-2019 4:15
3641,vdevice-host-name,dns,148.75,20-01-2019 4:20
3652,vdevice-host-name,dns,385.125,20-01-2019 4:25
3657,vdevice-host-name,dns,122.5,20-01-2019 4:30
3662,vdevice-host-name,dns,163.25,20-01-2019 4:35
3672,vdevice-host-name,dns,174.75,20-01-2019 4:40
3676,vdevice-host-name,dns,357.5,20-01-2019 4:45
3687,vdevice-host-name,dns,105,20-01-2019 4:50
3689,vdevice-host-name,dns,320.5,20-01-2019 4:55
3697,vdevice-host-name,dns,112.75,20-01-2019 5:00
3708,vdevice-host-name,dns,70,20-01-2019 5:05
3710,vdevice-host-name,dns,125,20-01-2019 5:10
3718,vdevice-host-name,dns,270,20-01-2019 5:15
3725,vdevice-host-name,dns,52.5,20-01-2019 5:20
3736,vdevice-host-name,dns,338.375,20-01-2019 5:25
3738,vdevice-host-name,dns,160.5,20-01-2019 5:30
3746,vdevice-host-name,dns,122.5,20-01-2019 5:35
3756,vdevice-host-name,dns,177.5,20-01-2019 5:40
3763,vdevice-host-name,dns,305,20-01-2019 5:45
3772,vdevice-host-name,dns,87.5,20-01-2019 5:50
3778,vdevice-host-name,dns,136.75,20-01-2019 5:55
3785,vdevice-host-name,dns,128.25,20-01-2019 6:00
3788,vdevice-host-name,dns,52.5,20-01-2019 6:05
3794,vdevice-host-name,dns,206.75,20-01-2019 6:10
3805,vdevice-host-name,dns,310.75,20-01-2019 6:15
3814,vdevice-host-name,dns,52.5,20-01-2019 6:20
3820,vdevice-host-name,dns,300.875,20-01-2019 6:25
3824,vdevice-host-name,dns,198,20-01-2019 6:30
3835,vdevice-host-name,dns,140,20-01-2019 6:35
3837,vdevice-host-name,dns,52.5,20-01-2019 6:40
3846,vdevice-host-name,dns,266.75,20-01-2019 6:45
3851,vdevice-host-name,dns,145.75,20-01-2019 6:50
3863,vdevice-host-name,dns,178,20-01-2019 6:55
3866,vdevice-host-name,dns,84.25,20-01-2019 7:00
3872,vdevice-host-name,dns,163.25,20-01-2019 7:05
3882,vdevice-host-name,dns,105,20-01-2019 7:10
3888,vdevice-host-name,dns,482.75,20-01-2019 7:15
3893,vdevice-host-name,dns,215.75,20-01-2019 7:20
3905,vdevice-host-name,dns,268.875,20-01-2019 7:25
3906,vdevice-host-name,dns,154.25,20-01-2019 7:30
3916,vdevice-host-name,dns,128.25,20-01-2019 7:35
3922,vdevice-host-name,dns,70,20-01-2019 7:40
3933,vdevice-host-name,dns,301.75,20-01-2019 7:45
3939,vdevice-host-name,dns,143,20-01-2019 7:50
3942,vdevice-host-name,dns,180.75,20-01-2019 7:55
3948,vdevice-host-name,dns,101.75,20-01-2019 8:00
3959,vdevice-host-name,dns,105,20-01-2019 8:05
3962,vdevice-host-name,dns,683.125,20-01-2019 8:10
3969,vdevice-host-name,dns,319.25,20-01-2019 8:15
3976,vdevice-host-name,dns,157.5,20-01-2019 8:20
3984,vdevice-host-name,dns,265.625,20-01-2019 8:25
3994,vdevice-host-name,dns,174.75,20-01-2019 8:30
3999,vdevice-host-name,dns,105,20-01-2019 8:35
4005,vdevice-host-name,dns,87.5,20-01-2019 8:40
4014,vdevice-host-name,dns,360,20-01-2019 8:45
4023,vdevice-host-name,dns,70,20-01-2019 8:50
4025,vdevice-host-name,dns,52.5,20-01-2019 8:55
4034,vdevice-host-name,dns,107.5,20-01-2019 9:00
4040,vdevice-host-name,dns,205.25,20-01-2019 9:05
4046,vdevice-host-name,dns,105,20-01-2019 9:10
4061,vdevice-host-name,dns,360,20-01-2019 9:15
4063,vdevice-host-name,dns,210,20-01-2019 9:20
4071,vdevice-host-name,dns,338.875,20-01-2019 9:25
4081,vdevice-host-name,dns,268,20-01-2019 9:30
4093,vdevice-host-name,dns,122.5,20-01-2019 9:35
4096,vdevice-host-name,dns,143,20-01-2019 9:40
4109,vdevice-host-name,dns,331.25,20-01-2019 9:45
4111,vdevice-host-name,dns,224.25,20-01-2019 9:50
4118,vdevice-host-name,dns,175,20-01-2019 9:55
4130,vdevice-host-name,dns,128.25,20-01-2019 10:00
4138,vdevice-host-name,dns,119.25,20-01-2019 10:05
4143,vdevice-host-name,dns,122.5,20-01-2019 10:10
4156,vdevice-host-name,dns,298.75,20-01-2019 10:15
4163,vdevice-host-name,dns,209.75,20-01-2019 10:20
4172,vdevice-host-name,dns,283.375,20-01-2019 10:25
4174,vdevice-host-name,dns,140,20-01-2019 10:40
4187,vdevice-host-name,dns,345.75,20-01-2019 10:45
4197,vdevice-host-name,dns,171.75,20-01-2019 10:50
4201,vdevice-host-name,dns,122.5,20-01-2019 10:55
4208,vdevice-host-name,dns,215.75,20-01-2019 11:00
4220,vdevice-host-name,dns,335.25,20-01-2019 11:05
4228,vdevice-host-name,dns,283,20-01-2019 11:10
4231,vdevice-host-name,dns,293.25,20-01-2019 11:15
4245,vdevice-host-name,dns,297.25,20-01-2019 11:20
4251,vdevice-host-name,dns,286.375,20-01-2019 11:25
4261,vdevice-host-name,dns,233.25,20-01-2019 11:30
4265,vdevice-host-name,dns,241.75,20-01-2019 11:35
4277,vdevice-host-name,dns,143,20-01-2019 11:40
4278,vdevice-host-name,dns,252.5,20-01-2019 11:45
4291,vdevice-host-name,dns,160,20-01-2019 11:50
4298,vdevice-host-name,dns,143,20-01-2019 11:55
4308,vdevice-host-name,dns,160.5,20-01-2019 12:00
4312,vdevice-host-name,dns,335,20-01-2019 12:05
4324,vdevice-host-name,dns,105,20-01-2019 12:10
4332,vdevice-host-name,dns,217.5,20-01-2019 12:15
4338,vdevice-host-name,dns,160,20-01-2019 12:20
4343,vdevice-host-name,dns,242.375,20-01-2019 12:25
4352,vdevice-host-name,dns,480.125,20-01-2019 12:30
4364,vdevice-host-name,dns,804.125,20-01-2019 12:35
4367,vdevice-host-name,dns,52.5,20-01-2019 12:40
4377,vdevice-host-name,dns,343,20-01-2019 12:45
4382,vdevice-host-name,dns,195,20-01-2019 12:50
4396,vdevice-host-name,dns,87.5,20-01-2019 12:55
4400,vdevice-host-name,dns,52.5,20-01-2019 13:00
4410,vdevice-host-name,dns,201.25,20-01-2019 13:05
4415,vdevice-host-name,dns,84.25,20-01-2019 13:10
4429,vdevice-host-name,dns,287.5,20-01-2019 13:15
4434,vdevice-host-name,dns,215.75,20-01-2019 13:20
4441,vdevice-host-name,dns,315.125,20-01-2019 13:25
4448,vdevice-host-name,dns,502.375,20-01-2019 13:30
4458,vdevice-host-name,dns,288.75,20-01-2019 13:35
4464,vdevice-host-name,dns,241.75,20-01-2019 13:40
4470,vdevice-host-name,dns,252.5,20-01-2019 13:45
4484,vdevice-host-name,dns,35,20-01-2019 13:50
4488,vdevice-host-name,dns,177.5,20-01-2019 13:55
4499,vdevice-host-name,dns,140,20-01-2019 14:00
4505,vdevice-host-name,dns,105,20-01-2019 14:05
4511,vdevice-host-name,dns,195,20-01-2019 14:10
4524,vdevice-host-name,dns,252.5,20-01-2019 14:15
4528,vdevice-host-name,dns,125.5,20-01-2019 14:20
4541,vdevice-host-name,dns,510.375,20-01-2019 14:25
4549,vdevice-host-name,dns,192.5,20-01-2019 14:30
4551,vdevice-host-name,dns,122.5,20-01-2019 14:35
4558,vdevice-host-name,dns,233,20-01-2019 14:40
4569,vdevice-host-name,dns,293,20-01-2019 14:45
4578,vdevice-host-name,dns,52.5,20-01-2019 14:50
4583,vdevice-host-name,dns,195,20-01-2019 14:55
4591,vdevice-host-name,dns,87.5,20-01-2019 15:00
4600,vdevice-host-name,dns,175,20-01-2019 15:05
4613,vdevice-host-name,dns,301.75,20-01-2019 15:10
4619,vdevice-host-name,dns,128.25,20-01-2019 15:15
4627,vdevice-host-name,dns,52.5,20-01-2019 15:20
4632,vdevice-host-name,dns,379.125,20-01-2019 15:25
4644,vdevice-host-name,dns,110.75,20-01-2019 15:30
4650,vdevice-host-name,dns,70,20-01-2019 15:35
4655,vdevice-host-name,dns,101.75,20-01-2019 15:40
4668,vdevice-host-name,dns,310.75,20-01-2019 15:45
4673,vdevice-host-name,dns,105,20-01-2019 15:50
4678,vdevice-host-name,dns,171.75,20-01-2019 15:55
4691,vdevice-host-name,dns,75.75,20-01-2019 16:00
4698,vdevice-host-name,dns,143,20-01-2019 16:05
4703,vdevice-host-name,dns,101.75,20-01-2019 16:10
4717,vdevice-host-name,dns,275.75,20-01-2019 16:15
4721,vdevice-host-name,dns,52.5,20-01-2019 16:20
4728,vdevice-host-name,dns,507.625,20-01-2019 16:25
4738,vdevice-host-name,dns,175,20-01-2019 16:30
4742,vdevice-host-name,dns,58.25,20-01-2019 16:35
4756,vdevice-host-name,dns,101.75,20-01-2019 16:40
4760,vdevice-host-name,dns,217.5,20-01-2019 16:45
4768,vdevice-host-name,dns,145.75,20-01-2019 16:50
4780,vdevice-host-name,dns,171.75,20-01-2019 16:55
4785,vdevice-host-name,dns,70,20-01-2019 17:00
4796,vdevice-host-name,dns,163.25,20-01-2019 17:05
4805,vdevice-host-name,dns,136.75,20-01-2019 17:10
4811,vdevice-host-name,dns,217.5,20-01-2019 17:15
4816,vdevice-host-name,dns,128.25,20-01-2019 17:20
4825,vdevice-host-name,dns,283.375,20-01-2019 17:25
4831,vdevice-host-name,dns,171.75,20-01-2019 17:30
4843,vdevice-host-name,dns,75.75,20-01-2019 17:35
4847,vdevice-host-name,dns,105,20-01-2019 17:40
4860,vdevice-host-name,dns,266.75,20-01-2019 17:45
4864,vdevice-host-name,dns,233.25,20-01-2019 17:50
4877,vdevice-host-name,dns,52.5,20-01-2019 17:55
4879,vdevice-host-name,dns,157.25,20-01-2019 18:00
4889,vdevice-host-name,dns,140,20-01-2019 18:05
4895,vdevice-host-name,dns,148.75,20-01-2019 18:10
4908,vdevice-host-name,dns,389.25,20-01-2019 18:15
4913,vdevice-host-name,dns,52.5,20-01-2019 18:20
4918,vdevice-host-name,dns,300.625,20-01-2019 18:25
4933,vdevice-host-name,dns,247.75,20-01-2019 18:30
4938,vdevice-host-name,dns,125.5,20-01-2019 18:35
4944,vdevice-host-name,dns,75.75,20-01-2019 18:40
4950,vdevice-host-name,dns,284.25,20-01-2019 18:45
4965,vdevice-host-name,dns,52.5,20-01-2019 18:50
4971,vdevice-host-name,dns,75.75,20-01-2019 18:55
4981,vdevice-host-name,dns,101.75,20-01-2019 19:00
4987,vdevice-host-name,dns,87.5,20-01-2019 19:05
4997,vdevice-host-name,dns,163.25,20-01-2019 19:10
4998,vdevice-host-name,dns,412.25,20-01-2019 19:15
5009,vdevice-host-name,dns,899.125,20-01-2019 19:20
5016,vdevice-host-name,dns,236.625,20-01-2019 19:25
5025,vdevice-host-name,dns,227.25,20-01-2019 19:30
5033,vdevice-host-name,dns,52.5,20-01-2019 19:35
5038,vdevice-host-name,dns,198.25,20-01-2019 19:40
5052,vdevice-host-name,dns,284.25,20-01-2019 19:45
5058,vdevice-host-name,dns,157.5,20-01-2019 19:50
5065,vdevice-host-name,dns,145.75,20-01-2019 19:55
5072,vdevice-host-name,dns,136.75,20-01-2019 20:00
5079,vdevice-host-name,dns,52.5,20-01-2019 20:05
5089,vdevice-host-name,dns,110.75,20-01-2019 20:10
5097,vdevice-host-name,dns,249.25,20-01-2019 20:15
5104,vdevice-host-name,dns,52.5,20-01-2019 20:20
5113,vdevice-host-name,dns,300.875,20-01-2019 20:25
5121,vdevice-host-name,dns,425.5,20-01-2019 20:30
5127,vdevice-host-name,dns,70,20-01-2019 20:35
5138,vdevice-host-name,dns,87.5,20-01-2019 20:40
5143,vdevice-host-name,dns,298.75,20-01-2019 20:45
5153,vdevice-host-name,dns,189.25,20-01-2019 20:50
5159,vdevice-host-name,dns,160.5,20-01-2019 20:55
5170,vdevice-host-name,dns,110.75,20-01-2019 21:00
5176,vdevice-host-name,dns,101.75,20-01-2019 21:05
5185,vdevice-host-name,dns,125.5,20-01-2019 21:10
5193,vdevice-host-name,dns,313.75,20-01-2019 21:15
5204,vdevice-host-name,dns,101.75,20-01-2019 21:20
5211,vdevice-host-name,dns,242.375,20-01-2019 21:25
5214,vdevice-host-name,dns,166.25,20-01-2019 21:30
5229,vdevice-host-name,dns,101.75,20-01-2019 21:35
5237,vdevice-host-name,dns,140,20-01-2019 21:40
5238,vdevice-host-name,dns,380.75,20-01-2019 21:45
5251,vdevice-host-name,dns,154.25,20-01-2019 21:50
5257,vdevice-host-name,dns,35,20-01-2019 21:55
5265,vdevice-host-name,dns,128.25,20-01-2019 22:00
5271,vdevice-host-name,dns,171.75,20-01-2019 22:05
5279,vdevice-host-name,dns,52.5,20-01-2019 22:10
5293,vdevice-host-name,dns,363.25,20-01-2019 22:15
5300,vdevice-host-name,dns,101.75,20-01-2019 22:20
5304,vdevice-host-name,dns,213.375,20-01-2019 22:25
5312,vdevice-host-name,dns,52.5,20-01-2019 22:30
5318,vdevice-host-name,dns,195,20-01-2019 22:35
5327,vdevice-host-name,dns,52.5,20-01-2019 22:40
5337,vdevice-host-name,dns,235,20-01-2019 22:45
5346,vdevice-host-name,dns,230,20-01-2019 22:50
5356,vdevice-host-name,dns,52.5,20-01-2019 22:55
5362,vdevice-host-name,dns,381.25,20-01-2019 23:00
5368,vdevice-host-name,dns,125,20-01-2019 23:05
5374,vdevice-host-name,dns,70,20-01-2019 23:10
5389,vdevice-host-name,dns,363.5,20-01-2019 23:15
5390,vdevice-host-name,dns,136.75,20-01-2019 23:20
5400,vdevice-host-name,dns,236.625,20-01-2019 23:25
5410,vdevice-host-name,dns,52.5,20-01-2019 23:30
5419,vdevice-host-name,dns,174.75,20-01-2019 23:35
5425,vdevice-host-name,dns,143,20-01-2019 23:40
5435,vdevice-host-name,dns,281.25,20-01-2019 23:45
5439,vdevice-host-name,dns,154.25,20-01-2019 23:50
5452,vdevice-host-name,dns,52.5,20-01-2019 23:55
5456,vdevice-host-name,dns,128.25,21-01-2019 0:00
5464,vdevice-host-name,dns,52.5,21-01-2019 0:05
5477,vdevice-host-name,dns,189.25,21-01-2019 0:10
5479,vdevice-host-name,dns,275.75,21-01-2019 0:15
5487,vdevice-host-name,dns,52.5,21-01-2019 0:20
5494,vdevice-host-name,dns,262.625,21-01-2019 0:25
5504,vdevice-host-name,dns,288.75,21-01-2019 0:30
5515,vdevice-host-name,dns,52.5,21-01-2019 0:35
5522,vdevice-host-name,dns,101.75,21-01-2019 0:40
5531,vdevice-host-name,dns,305,21-01-2019 0:45
5534,vdevice-host-name,dns,361.75,21-01-2019 0:50
5547,vdevice-host-name,dns,101.75,21-01-2019 0:55
5553,vdevice-host-name,dns,52.5,21-01-2019 1:00
5562,vdevice-host-name,dns,201.25,21-01-2019 1:05
5572,vdevice-host-name,dns,206.75,21-01-2019 1:10
5579,vdevice-host-name,dns,340,21-01-2019 1:15
5586,vdevice-host-name,dns,75.75,21-01-2019 1:20
5596,vdevice-host-name,dns,434.625,21-01-2019 1:25
5601,vdevice-host-name,dns,140,21-01-2019 1:30
5613,vdevice-host-name,dns,145.75,21-01-2019 1:35
5615,vdevice-host-name,dns,171.75,21-01-2019 1:40
5626,vdevice-host-name,dns,217.5,21-01-2019 1:45
5634,vdevice-host-name,dns,70,21-01-2019 1:50
5643,vdevice-host-name,dns,177.5,21-01-2019 1:55
5651,vdevice-host-name,dns,52.5,21-01-2019 2:00
5658,vdevice-host-name,dns,140,21-01-2019 2:05
5666,vdevice-host-name,dns,160,21-01-2019 2:10
5672,vdevice-host-name,dns,252.5,21-01-2019 2:15
5678,vdevice-host-name,dns,52.5,21-01-2019 2:20
5691,vdevice-host-name,dns,390.875,21-01-2019 2:25
5695,vdevice-host-name,dns,87.5,21-01-2019 2:30
5707,vdevice-host-name,dns,157.5,21-01-2019 2:35
5715,vdevice-host-name,dns,125,21-01-2019 2:40
5725,vdevice-host-name,dns,270,21-01-2019 2:45
5733,vdevice-host-name,dns,35,21-01-2019 2:50
5737,vdevice-host-name,dns,212.5,21-01-2019 2:55
5742,vdevice-host-name,dns,70,21-01-2019 3:00
5755,vdevice-host-name,dns,87.5,21-01-2019 3:05
5762,vdevice-host-name,dns,101.75,21-01-2019 3:10
5766,vdevice-host-name,dns,328.25,21-01-2019 3:15
5774,vdevice-host-name,dns,157.5,21-01-2019 3:20
5784,vdevice-host-name,dns,332.625,21-01-2019 3:25
5797,vdevice-host-name,dns,180.75,21-01-2019 3:30
5803,vdevice-host-name,dns,105,21-01-2019 3:35
5808,vdevice-host-name,dns,101.75,21-01-2019 3:40
5814,vdevice-host-name,dns,293.25,21-01-2019 3:45
5822,vdevice-host-name,dns,157.5,21-01-2019 3:50
5837,vdevice-host-name,dns,171.75,21-01-2019 3:55
5839,vdevice-host-name,dns,278.75,21-01-2019 4:00
5847,vdevice-host-name,dns,52.5,21-01-2019 4:05
5861,vdevice-host-name,dns,119.25,21-01-2019 4:10
5864,vdevice-host-name,dns,450.75,21-01-2019 4:15
5873,vdevice-host-name,dns,122.5,21-01-2019 4:20
5883,vdevice-host-name,dns,510.625,21-01-2019 4:25
5895,vdevice-host-name,dns,218.75,21-01-2019 4:30
5900,vdevice-host-name,dns,262.5,21-01-2019 4:35
5911,vdevice-host-name,dns,195.5,21-01-2019 4:40
5919,vdevice-host-name,dns,465,21-01-2019 4:45
5932,vdevice-host-name,dns,122.5,21-01-2019 4:50
5944,vdevice-host-name,dns,262.5,21-01-2019 4:55
5952,vdevice-host-name,dns,195,21-01-2019 5:00
5962,vdevice-host-name,dns,157.5,21-01-2019 5:05
5969,vdevice-host-name,dns,52.5,21-01-2019 5:10
5979,vdevice-host-name,dns,500,21-01-2019 5:15
5988,vdevice-host-name,dns,140,21-01-2019 5:20
5993,vdevice-host-name,dns,318.375,21-01-2019 5:25
6003,vdevice-host-name,dns,160,21-01-2019 5:30
6015,vdevice-host-name,dns,210,21-01-2019 5:35
6023,vdevice-host-name,dns,52.5,21-01-2019 5:40
6027,vdevice-host-name,dns,468,21-01-2019 5:45
6042,vdevice-host-name,dns,70,21-01-2019 5:50
6048,vdevice-host-name,dns,157.5,21-01-2019 5:55
6055,vdevice-host-name,dns,84.25,21-01-2019 6:00
6067,vdevice-host-name,dns,215.75,21-01-2019 6:05
6074,vdevice-host-name,dns,52.5,21-01-2019 6:10
6088,vdevice-host-name,dns,406.75,21-01-2019 6:15
6091,vdevice-host-name,dns,75.75,21-01-2019 6:20
6098,vdevice-host-name,dns,242.375,21-01-2019 6:25
6109,vdevice-host-name,dns,171.75,21-01-2019 6:30
6124,vdevice-host-name,dns,180.75,21-01-2019 6:35
6125,vdevice-host-name,dns,122.5,21-01-2019 6:40
6139,vdevice-host-name,dns,444.75,21-01-2019 6:45
6145,vdevice-host-name,dns,315,21-01-2019 6:50
6153,vdevice-host-name,dns,198.25,21-01-2019 6:55
6161,vdevice-host-name,dns,171.75,21-01-2019 7:00
6175,vdevice-host-name,dns,283,21-01-2019 7:05
6183,vdevice-host-name,dns,180.75,21-01-2019 7:10
6194,vdevice-host-name,dns,412.25,21-01-2019 7:15
6199,vdevice-host-name,dns,248,21-01-2019 7:20
6211,vdevice-host-name,dns,461.125,21-01-2019 7:25
6216,vdevice-host-name,dns,154.25,21-01-2019 7:30
6231,vdevice-host-name,dns,248,21-01-2019 7:35
6233,vdevice-host-name,dns,180.75,21-01-2019 7:40
6247,vdevice-host-name,dns,389.25,21-01-2019 7:45
6259,vdevice-host-name,dns,175,21-01-2019 7:50
6267,vdevice-host-name,dns,183.75,21-01-2019 7:55
6277,vdevice-host-name,dns,136.75,21-01-2019 8:00
6281,vdevice-host-name,dns,140,21-01-2019 8:05
6287,vdevice-host-name,dns,627.875,21-01-2019 8:10
6303,vdevice-host-name,dns,505.5,21-01-2019 8:15
6306,vdevice-host-name,dns,87.5,21-01-2019 8:20
6319,vdevice-host-name,dns,312.375,21-01-2019 8:25
6324,vdevice-host-name,dns,160,21-01-2019 8:30
6335,vdevice-host-name,dns,227.5,21-01-2019 8:35
6345,vdevice-host-name,dns,87.5,21-01-2019 8:40
6355,vdevice-host-name,dns,412.5,21-01-2019 8:45
6364,vdevice-host-name,dns,70,21-01-2019 8:50
6369,vdevice-host-name,dns,122.5,21-01-2019 8:55
6382,vdevice-host-name,dns,75.75,21-01-2019 9:00
6386,vdevice-host-name,dns,402.25,21-01-2019 9:05
6398,vdevice-host-name,dns,87.5,21-01-2019 9:10
6412,vdevice-host-name,dns,293.25,21-01-2019 9:15
6416,vdevice-host-name,dns,209.75,21-01-2019 9:20
6423,vdevice-host-name,dns,347.375,21-01-2019 9:25
6435,vdevice-host-name,dns,108,21-01-2019 9:30
6447,vdevice-host-name,dns,247.5,21-01-2019 9:35
6452,vdevice-host-name,dns,105,21-01-2019 9:40
6466,vdevice-host-name,dns,305,21-01-2019 9:45
6474,vdevice-host-name,dns,230,21-01-2019 9:50
6481,vdevice-host-name,dns,192.5,21-01-2019 9:55
6492,vdevice-host-name,dns,52.5,21-01-2019 10:00
6497,vdevice-host-name,dns,317.5,21-01-2019 10:05
6508,vdevice-host-name,dns,210,21-01-2019 10:10
6519,vdevice-host-name,dns,322.5,21-01-2019 10:15
6528,vdevice-host-name,dns,247.5,21-01-2019 10:20
6531,vdevice-host-name,dns,382.375,21-01-2019 10:25
6542,vdevice-host-name,dns,140,21-01-2019 10:30
6553,vdevice-host-name,dns,268,21-01-2019 10:35
6559,vdevice-host-name,dns,157.5,21-01-2019 10:40
6566,vdevice-host-name,dns,235,21-01-2019 10:45
6583,vdevice-host-name,dns,317.5,21-01-2019 10:50
6584,vdevice-host-name,dns,105,21-01-2019 10:55
6601,vdevice-host-name,dns,70,21-01-2019 11:00
6607,vdevice-host-name,dns,300,21-01-2019 11:05
6613,vdevice-host-name,dns,178,21-01-2019 11:10
6625,vdevice-host-name,dns,340,21-01-2019 11:15
6629,vdevice-host-name,dns,317.5,21-01-2019 11:20
6640,vdevice-host-name,dns,242.375,21-01-2019 11:25
6654,vdevice-host-name,dns,122.5,21-01-2019 11:30
6656,vdevice-host-name,dns,195,21-01-2019 11:35
6668,vdevice-host-name,dns,192.5,21-01-2019 11:40
6679,vdevice-host-name,dns,503.5,21-01-2019 11:45
6691,vdevice-host-name,dns,125,21-01-2019 11:50
6695,vdevice-host-name,dns,122.5,21-01-2019 11:55
6708,vdevice-host-name,dns,198.5,21-01-2019 12:00
6715,vdevice-host-name,dns,282.5,21-01-2019 12:05
6719,vdevice-host-name,dns,105,21-01-2019 12:10
6729,vdevice-host-name,dns,395.5,21-01-2019 12:15
6740,vdevice-host-name,dns,142.5,21-01-2019 12:20
6752,vdevice-host-name,dns,312.375,21-01-2019 12:25
6762,vdevice-host-name,dns,372.125,21-01-2019 12:30
6770,vdevice-host-name,dns,944.125,21-01-2019 12:35
6780,vdevice-host-name,dns,52.5,21-01-2019 12:40
6783,vdevice-host-name,dns,287.5,21-01-2019 12:45
6796,vdevice-host-name,dns,177.5,21-01-2019 12:50
6800,vdevice-host-name,dns,140,21-01-2019 12:55
6814,vdevice-host-name,dns,52.5,21-01-2019 13:00
6825,vdevice-host-name,dns,125,21-01-2019 13:05
