Timestamp,Utilization(bps),SMA3,EMA3,SMA7,EMA7
2019-02-12 04:50:00,1021.375,1109.2083333333333,1103.0353767386844,1017.125,1088.390773116039
2019-02-12 04:55:00,1674.875,1397.5,1388.955188369342,1156.5357142857142,1235.0118298370292
2019-02-12 05:00:00,1108.5,1268.25,1248.727594184671,1147.0,1203.383872377772
2019-02-12 05:05:00,776.5,1186.625,1012.6137970923355,1097.142857142857,1096.662904283329
2019-02-12 05:10:00,808.0,897.6666666666666,910.3068985461678,1099.357142857143,1024.4971782124967
2019-02-12 05:15:00,1562.25,1048.9166666666667,1236.2784492730839,1206.8214285714287,1158.9353836593725
2019-02-12 05:20:00,21240.0,7870.083333333333,11238.139224636541,4027.3571428571427,6179.201537744531
2019-02-12 05:25:00,2464.875,8422.375,6851.507112318271,4233.571428571428,5250.619903308398
2019-02-12 05:40:00,2997.5,8900.791666666666,4924.503556159136,4422.517857142857,4687.339927481297
2019-02-12 05:45:00,2395.625,2619.3333333333335,3660.064278079568,4606.392857142857,4114.411195610973
2019-02-12 05:50:00,2717.25,2703.4583333333335,3188.657139039784,4883.642857142857,3765.1208967082293
2019-02-12 05:55:00,2676.625,2596.5,2932.641069519892,5150.589285714285,3492.996922531172
2019-02-12 06:00:00,2696.5,2696.7916666666665,2814.570534759946,5312.625,3293.8726918983793
2019-02-12 06:05:00,2797.0,2723.375,2805.785267379973,2677.910714285714,3169.6545189237845
2019-02-12 06:10:00,3162.75,2885.4166666666665,2984.2676336899867,2777.6071428571427,3167.9283891928385
2019-02-12 06:15:00,2368.25,2776.0,2676.2588168449934,2687.714285714286,2968.0087918946288
2019-02-12 06:20:00,3820.75,3117.25,3248.5044084224965,2891.3035714285716,3181.1940939209717
2019-02-12 06:25:00,2476.75,2888.5833333333335,2862.627204211248,2856.9464285714284,3005.0830704407285
2019-02-12 06:30:00,2862.0,3053.1666666666665,2862.3136021056243,2883.4285714285716,2969.3123028305463
2019-02-12 06:35:00,2620.5,2653.0833333333335,2741.406801052812,2872.5714285714284,2882.1092271229095
2019-02-12 06:40:00,2945.75,2809.4166666666665,2843.578400526406,2893.8214285714284,2898.019420342182
2019-02-12 06:45:00,2825.25,2797.1666666666665,2834.414200263203,2845.6071428571427,2879.827065256636
