Timestamp,Utilization(bps),SMA4,SMA9,EMA4,EMA9,cum_sum
2019-02-18 07:20:00,660.875,755.5,789.9722222222222,749.5263480793155,766.4034954505149,4579476.25
2019-02-18 07:25:00,740.75,750.15625,786.0972222222222,746.0158088475894,761.272796360412,4580217.0
2019-02-18 07:30:00,888.375,791.4375,788.2638888888889,802.9594853085537,786.6932370883297,4581105.375
2019-02-18 07:35:00,637.375,731.84375,759.2916666666666,736.7256911851323,756.8295896706638,4581742.75
2019-02-18 07:40:00,756.125,755.65625,767.2777777777778,744.4854147110794,756.6886717365312,4582498.875
2019-02-18 07:45:00,806.625,772.125,761.25,769.3412488266478,766.675937389225,4583305.5
2019-02-18 07:50:00,921.375,780.375,778.9444444444445,830.1547492959887,797.6157499113801,4584226.875
2019-02-18 07:55:00,758.25,810.59375,782.8333333333334,801.3928495775933,789.7425999291042,4584985.125
2019-02-18 08:00:00,814.375,825.15625,776.0138888888889,806.5857097465561,794.6690799432835,4585799.5
2019-02-18 08:05:00,660.875,788.71875,776.0138888888889,748.3014258479336,767.9102639546269,4586460.375
2019-02-18 08:10:00,856.875,772.59375,788.9166666666666,791.7308555087602,785.7032111637016,4587317.25
2019-02-18 08:15:00,795.125,781.8125,778.5555555555555,793.0885133052562,787.5875689309613,4588112.375
2019-02-18 08:20:00,717.75,757.65625,787.4861111111111,762.9531079831538,773.6200551447691,4588830.125
2019-02-18 08:25:00,627.75,749.375,773.2222222222222,708.8718647898924,744.4460441158154,4589457.875
2019-02-18 08:30:00,775.375,729.0,769.75,735.4731188739355,750.6318352926525,4590233.25
2019-02-18 08:35:00,611.5,683.09375,735.3194444444445,685.8838713243614,722.805468234122,4590844.75
2019-02-18 08:40:00,870.5,721.28125,747.7916666666666,759.730322794617,752.3443745872977,4591715.25
2019-02-18 08:45:00,915.625,793.25,759.0416666666666,822.0881936767702,785.0004996698383,4592630.875
2019-02-18 08:50:00,899.5,824.28125,785.5555555555555,853.0529162060622,807.9003997358708,4593530.375
2019-02-18 08:55:00,624.375,827.5,759.7222222222222,761.5817497236374,771.1953197886967,4594154.75
2019-02-18 09:00:00,775.375,803.71875,757.5277777777778,767.0990498341824,772.0312558309574,4594930.125
2019-02-18 09:05:00,596.25,723.875,744.0277777777778,698.7594299005095,736.875004664766,4595526.375
2019-02-18 09:10:00,620.625,654.15625,743.2361111111111,667.5056579403058,713.6250037318129,4596147.0
2019-02-18 09:15:00,740.375,683.15625,739.3472222222222,696.6533947641835,718.9750029854504,4596887.375
2019-02-18 09:20:00,557.25,628.625,733.3194444444445,640.8920368585101,686.6300023883604,4597444.625
2019-02-18 09:25:00,655.625,643.46875,709.4444444444445,646.7852221151061,680.4290019106884,4598100.25
2019-02-18 09:30:00,946.125,724.84375,712.8333333333334,766.5211332690637,733.5682015285507,4599046.375
